,J,SNOW,SM,P,P2,ET,Q,C_J,C_P,C_P2,C_Q
2023-01-11,7.38212726580807,0.6777492821173318,0.0,8.059876547925402,7.38212726580807,0.0,2.890479430064815,0.9844749989677526,0.9361591998682761,0.9844749989677526,0.5078458953598585
2023-01-12,2.8105393109242622,1.7575389323273232,5.394329533451547e-06,4.568078243251586,2.8105447052537955,0.0,3.720021513671269,0.8144019158511913,0.6970441893030445,0.8144003527547927,0.7193383326626525
2023-01-13,0.0,0.0,0.0,0.0,0.0,0.0,2.656776849353078,0.0,0.0,0.0,0.5669122830032768
2023-01-14,0.0,0.0024901491903503176,0.0,0.0024901491903503176,0.0,0.0,1.0614283988962259,0.0,0.0,0.0,0.46840933187729566
2023-01-15,0.2801827802187384,2.5353989294749097,0.0,2.815581709693648,0.2801827802187384,0.0,0.48701252866489453,0.18844708699781162,0.14044619427068633,0.18844708699781162,0.7066442486163563
2023-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.37238021629907364,0.0,0.0,0.0,0.6998341083694216
2023-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.3093762258462187,0.0,0.0,0.0,0.5483487572983269
2023-01-18,0.0,5.379959931103811,0.0,5.379959931103811,0.0,0.0,0.27397133040868,0.0,0.0,0.0,0.5582839137745182
2023-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.2536088037821537,0.0,0.0,0.0,0.5634584030326973
2023-01-20,0.0,0.04315769378722916,0.0,0.04315769378722916,0.0,5.038173343591815e-07,0.23770899188914357,0.0,0.0,0.0,0.5664073535003414
2023-01-21,0.0024753695808241096,0.0,0.0,0.0024753695808241096,0.0024753695808241096,0.0,0.22440588359277683,0.014534043519550765,0.014534043519550765,0.014534043519550765,0.5689698240593546
2023-01-22,0.0,0.0,0.9677441812672384,0.0,0.9677441812672384,0.0,0.2133526118657764,0.0,0.0,0.0,0.5396425188377735
2023-01-23,0.0,0.0,2.0528942577422,0.0,2.0528942577422,0.0,0.22174212877541896,0.0,0.0,0.0,0.5060529633647629
2023-01-24,0.0,0.0,0.5493335943819752,0.0,0.5493335943819752,0.0,0.31891445659132917,0.0,0.0,0.0,0.454251525002751
2023-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.4304236688500882,0.0,0.0,0.0,0.51428525272345
2023-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.27794780822884585,0.0,0.0,0.0,0.5146374801834009
2023-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.21693562301235514,0.0,0.0,0.0,0.5355011656387824
2023-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.19851741283682767,0.0,0.0,0.0,0.555903518550659
2023-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.18861863534929785,0.0,0.0,0.0,0.5689758941781747
2023-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.18067512475343564,0.0,0.0,0.0,0.5754002775487304
2023-01-31,0.008088452737078079,0.0,0.0,0.008088452737078079,0.008088452737078079,0.0,0.17383289777105096,0.014534043519550765,0.014534043519550765,0.014534043519550765,0.5780385925767364
2023-02-01,9.8583911866329,0.33958245329762893,0.0,10.19797363993053,9.8583911866329,0.0,0.21823510671116636,0.9990090424873034,0.9719780933799943,0.9990090424873034,0.4319370810508771
2023-02-02,3.7699782164458595,0.16575149057342914,0.0,3.9357297070192887,3.7699782164458595,0.0,1.1114858421456462,0.9990090424873034,0.9652375344464361,0.9990090424873034,0.5515202781074003
2023-02-03,0.0,7.734052980138951e-05,5.156882849681676e-05,7.734052980138951e-05,5.156882849681676e-05,0.0,2.215165431387553,0.0,0.0,0.0,0.6438012663385061
2023-02-04,3.7030322122052852,2.425849037033134,0.07350584089502077,6.128881249238419,3.776538053100306,0.0,1.126104353564139,0.5856146001073538,0.4794790250498959,0.5742163054215756,0.36344628092093423
2023-02-05,0.0008235560476030155,0.45477881533101444,0.0,0.4556023713786175,0.0008235560476030155,0.0,1.2558206327089179,0.005615425905280978,0.00034742650065571536,0.005615425905280979,0.3602119376712766
2023-02-06,0.0,0.0,0.0,0.0,0.0,0.0,1.344870938061925,0.0,0.0,0.0,0.4514473502503165
2023-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.5489049340411081,0.0,0.0,0.0,0.46034644165405963
2023-02-08,0.0,0.0,0.0,0.0,0.0,1.5237023870942542e-05,0.3550309820034085,0.0,0.0,0.0,0.4625745708179392
2023-02-09,0.0,0.0,0.06678815024752369,0.0,0.06678815024752369,0.0,0.31341201073185393,0.0,0.0,0.0,0.44953249533472645
2023-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.29379943257433005,0.0,0.0,0.0,0.46645208863487725
2023-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.2752637199390645,0.0,0.0,0.0,0.47032432342552566
2023-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.26149960365266084,0.0,0.0,0.0,0.4765465854790574
2023-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.24971263899730906,0.0,0.0,0.0,0.4847694172012504
2023-02-14,0.0016572047431844695,0.12259414879741029,0.0,0.12425135354059476,0.0016572047431844695,0.0,0.2392440736969215,0.017630785746727776,0.0021599788314931234,0.017630785746727776,0.49429085184325255
2023-02-15,0.0,0.0,0.13751251237942666,0.0,0.13751251237942666,0.0,0.23207383929945938,0.0,0.0,0.0,0.4487869245420983
2023-02-16,0.0,0.0,0.4671064413423729,0.0,0.4671064413423729,0.0,0.25511600251499816,0.0,0.0,0.0,0.42485461100024463
2023-02-17,1.5067925548151497,0.0,2.5223417402035273,1.5067925548151497,4.029134295018677,0.0,0.38490959216453946,0.3026962302324621,0.3026962302324621,0.11320060159046452,0.32974624421629845
2023-02-18,0.08481109578168777,2.6098678308332364,0.0,2.694678926614924,0.08481109578168777,0.0,0.5954603598395765,0.086791362153681,0.04182193609177013,0.086791362153681,0.3932695647090119
2023-02-19,0.0,0.0,0.0,0.0,0.0,4.24586467011229e-06,0.4570630468258271,0.0,0.0,0.0,0.4149527947089296
2023-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.3890835420322964,0.0,0.0,0.0,0.5057268433610711
2023-02-21,0.0,0.0,0.0,0.0,0.0,0.0027622163716029395,0.2734730093399793,0.0,0.0,0.0,0.5512586341597328
2023-02-22,0.0,0.007076741756228078,0.0,0.007076741756228078,0.0,0.003552620104814161,0.23407014308564977,0.0,0.0,0.0,0.5680450175675379
2023-02-23,0.0,1.4055302870887265,0.0,1.4055302870887265,0.0,4.320206677115927e-05,0.22044162699107323,0.0,0.0,0.0,0.5736727586418919
2023-02-24,0.0,4.729049266263437,0.0,4.729049266263437,0.0,0.0,0.20973578153921565,0.0,0.0,0.0,0.5752484762127344
2023-02-25,0.0,1.3065118499252029,0.0,1.3065118499252029,0.0,0.00020104946783301467,0.20110556658570292,0.0,0.0,0.0,0.5752708380039404
2023-02-26,0.0,0.0,0.0,0.0,0.0,0.014245772664409542,0.1947702245291448,0.0,0.0,0.0,0.5744199463456601
2023-02-27,0.0,1.2274455013274246,0.0,1.2274455013274246,0.0,0.00039504514715453173,0.18836878981537633,0.0,0.0,0.0,0.5727015304241528
2023-02-28,0.0,1.0863024558276018,0.0,1.0863024558276018,0.0,0.0013431733257005982,0.18081474355479307,0.0,0.0,0.0,0.5701968818885196
2023-03-01,0.0,0.6444462201017659,0.0,0.6444462201017659,0.0,0.0,0.17418587231938565,0.0,0.0,0.0,0.5672052000196991
2023-03-02,0.0,10.281628873148227,0.0,10.281628873148227,0.0,0.0,0.1692587342927604,0.0,0.0,0.0,0.5638761796088506
2023-03-03,0.0,1.3342145220778405,0.0,1.3342145220778405,0.0,0.0012309195689846778,0.1654878358273268,0.0,0.0,0.0,0.5602554886139838
2023-03-04,1.5358826489988488e-07,1.227052110297356,0.0,1.227052263885621,1.5358826489988488e-07,0.0,0.16172653788260974,4.128989636236013e-05,3.400218393879011e-08,4.128989636236013e-05,0.5566149232171864
2023-03-05,0.07657706850134192,3.7455698773110826,0.0,3.8221469458124244,0.07657706850134192,0.0,0.16067904487865312,0.077046946612164,0.041552469199801254,0.077046946612164,0.558740613153965
2023-03-06,0.3829921245785601,10.040503123389422,0.0,10.423495247967983,0.3829921245785601,0.0,0.19189647667160079,0.07547793055039431,0.043135845047112154,0.07547793055039431,0.5618589549219406
2023-03-07,0.060702153419136894,3.2259314745676435,0.0,3.2866336279867805,0.060702153419136894,0.0,0.2658324318813443,0.061893554647177836,0.027006261473732085,0.061893554647177836,0.5584273799599695
2023-03-08,0.0,0.0,0.0,0.0,0.0,0.00980504999231897,0.17244803096305925,0.0,0.0,0.0,0.5500707778825061
2023-03-09,0.9658628074645288,3.424680425457,0.0,4.390543232921528,0.9658628074645288,0.0,0.17044336003606683,0.35125314835459764,0.2813805971160284,0.35125314835459764,0.5811635933714252
2023-03-10,3.127148247094554,2.5247486485666233,0.04387524965364574,5.651896895661178,3.1710234967482,0.0,0.2503187798392478,0.7356207935918081,0.6143143912367722,0.7254425196047654,0.5335190492711495
2023-03-11,0.0,0.0,0.0,0.0,0.0,0.020022911613947994,0.3660369801851855,0.0,0.0,0.0,0.5212649094725749
2023-03-12,0.0,0.0,0.0,0.0,0.0,0.01356527647226564,0.4950225662358392,0.0,0.0,0.0,0.5142265290720905
2023-03-13,0.0,0.0,0.0,0.0,0.0,0.027432612278383034,0.29868885903535286,0.0,0.0,0.0,0.5314267554203838
2023-03-14,0.0,0.0,0.0004656532104168162,0.0,0.0004656532104168162,0.03665911237993413,0.20214540815582693,0.0,0.0,0.0,0.5420527846369473
2023-03-15,0.0,0.0,1.6840199701744971,0.0,1.6840199701744971,0.036483774987276237,0.1949154428551557,0.0,0.0,0.0,0.41371517235380323
2023-03-16,2.744930275060979,0.0,2.1220790233953046,2.744930275060979,4.867009298456283,0.00018946562947484312,0.4397946871498521,1.0,1.0,0.5639870620201229,0.39438868387280096
2023-03-17,3.8046113487354676,0.0,1.3243372266578113,3.8046113487354676,5.128948575393279,0.0,1.1925368749272196,1.0,1.0,0.741791673831266,0.3597001542728926
2023-03-18,0.0,0.0,2.0707438673401257,0.0,2.0707438673401257,0.004939486533702437,2.108982140665423,0.0,0.0,0.0,0.3680675944100296
2023-03-19,4.032550795827032e-05,0.0,2.421900994313001,4.032550795827032e-05,2.4219413198209594,0.04603626703494019,1.9984105027285206,0.0007432181345224824,0.0007432181345224824,1.2374638705380668e-08,0.2896231932260553
2023-03-20,0.04294400517168357,0.3992828446835889,0.2919651657368244,0.44222684985527244,0.33490917090850797,0.009992504553828939,1.5183197638142718,0.07122507122507123,0.030979894425204133,0.009132893610365112,0.26725260375689064
2023-03-21,0.0,2.931224476023628e-05,0.0,2.931224476023628e-05,0.0,0.0024109778590765667,0.712233967000906,0.0,0.0,0.0,0.36121442951981386
2023-03-22,0.0,0.0,0.0,0.0,0.0,0.01721348980042481,0.3598229359958418,0.0,0.0,0.0,0.3814922640838758
2023-03-23,0.0,0.0,0.0,0.0,0.0,0.03970872653105009,0.3166641402393056,0.0,0.0,0.0,0.40568241536768607
2023-03-24,0.0,0.0,0.0,0.0,0.0,0.044109021755603016,0.28837044082185764,0.0,0.0,0.0,0.4220074909138867
2023-03-25,3.5411430952545944,2.470937817158382,0.2625756929425843,6.012080912412976,3.8037187881971786,0.0,0.2741885698975402,0.7104339568107684,0.606050865080036,0.6613917697073565,0.3609698292559611
2023-03-26,2.188750836727915,0.06660179873662682,1.2336546221633196,2.255352635464542,3.4224054588912347,3.4897952506060925e-07,0.733176400463853,0.6084479127957388,0.5970433270552885,0.38912422687301185,0.24690296899278186
2023-03-27,0.0,0.0,1.0252131055178362,0.0,1.0252131055178362,0.04688468368875651,1.5507413217773778,0.0,0.0,0.0,0.26150658351410117
2023-03-28,0.009159366378293945,1.4262983694458518,0.025829886053584807,1.4354577358241456,0.03498925243187875,0.0002460340134447694,1.2598075115455962,0.011106982121474875,0.001343844931824239,0.002907547647833137,0.3287282712433459
2023-03-29,0.0025785504476691333,2.442501117908087,0.0,2.445079668355756,0.0025785504476691333,0.013483499131668047,0.567772711683975,0.004335439118047814,0.0006306003612384243,0.004335439118047814,0.39892792535682337
2023-03-30,5.704246012277917e-05,2.4767533877888597,0.0,2.4768104302489826,5.704246012277917e-05,0.004071589280199043,0.37156804699958335,0.001569016061769685,0.00018355979030812173,0.001569016061769685,0.42966929351027056
2023-03-31,0.0,0.0,0.0,0.0,0.0,0.0698790173736854,0.3178626496436047,0.0,0.0,0.0,0.45147026308703203
2023-04-01,0.0,0.0,0.0,0.0,0.0,0.09941089156919923,0.29486787300599765,0.0,0.0,0.0,0.4638440543573719
2023-04-02,0.0,0.0,0.0,0.0,0.0,0.1508566356745148,0.2696896295943627,0.0,0.0,0.0,0.47128405514660293
2023-04-03,8.365013445203354,0.0,0.15526632239194596,8.365013445203354,8.5202797675953,0.0,0.314879346311443,1.0,1.0,0.9817768516261096,0.5634390329559654
2023-04-04,4.119078170812895,0.0,5.092266436981627,4.119078170812895,9.211344607794523,0.009133252473833838,2.073865088502794,1.0,1.0,0.4471744730218196,0.3575526528217246
2023-04-05,3.345381595533274,0.012074920829629483,0.734546748427373,3.3574565163629035,4.079928343960647,0.015445085950852849,5.165462711057373,0.9992567818654775,0.9946641872624403,0.8193514604767332,0.3831899645617776
2023-04-06,7.035163413331412,0.0,7.722062786158363,7.035163413331412,14.757226199489775,0.0,4.445480840194793,1.0,1.0,0.4767266773734653,0.32792327803933113
2023-04-07,14.09882383411068,0.0,5.759145277680051,14.09882383411068,19.85796911179073,2.3628932869678442e-05,12.593542790500319,1.0,1.0,0.7099831687088012,0.48820929816535563
2023-04-08,0.0,0.012122527266853637,0.07992620555006605,0.012122527266853637,0.07992620555006605,0.11094944631196939,13.591225080637743,0.0,0.0,0.0,0.5427107033093904
2023-04-09,2.8429810223671804e-06,5.499695932332376e-05,0.015852913135299327,5.783994034569094e-05,0.015855756116321694,0.19851094133106217,3.1886326600212667,0.0002477393781741608,6.0546159794507344e-05,4.442035721760186e-08,0.524003341827684
2023-04-10,0.0,0.0,0.1783024261299037,0.0,0.1783024261299037,0.2024491760958839,0.9140318516130321,0.0,0.0,0.0,0.49997288689076047
2023-04-11,0.0,0.0,0.41912611091565716,0.0,0.41912611091565716,0.2922599781348833,0.5848443635690628,0.0,0.0,0.0,0.48169877936340216
2023-04-12,0.0,0.0,3.1321401480925357,0.0,3.1321401480925357,0.2529643964077931,0.6519558251296051,0.0,0.0,0.0,0.4052978455955269
2023-04-13,0.0,0.0,1.2929650426816923,0.0,1.2929650426816923,0.229538339880618,1.279854077468885,0.0,0.0,0.0,0.31559592139185727
2023-04-14,0.0017923282667822262,0.5607330354210924,5.286000514941676e-06,0.5625253636878746,0.0017976142672971678,0.24895051153747094,1.2561930150134972,0.005615425905280978,0.00041516190487713995,0.00559891338378683,0.49308126193015606
2023-04-15,0.004162893154771769,1.1305216683083623,0.0022224560157657228,1.134684561463134,0.006385349170537492,0.18528359741321157,0.4626574216358725,0.011808910359634998,0.0012732383955474504,0.0076987539425819596,0.5158146314141385
2023-04-16,2.9183880800842106,0.3298547655729063,0.0848623606282337,3.248242845657117,3.0032504407124443,0.12314030642043286,0.3409495522253034,0.9644906891283703,0.9057302349607282,0.9372372321492817,0.6500494089743262
2023-04-17,0.7382534383894968,4.515459147467947,0.0,5.253712585857444,0.7382534383894968,0.13638366190985388,0.6493637952707697,0.2600437672901441,0.18574829336810192,0.2600437672901441,0.6965422342782359
2023-04-18,0.0,0.0,0.3417602994380428,0.0,0.3417602994380428,0.34645697304022677,1.0674954268390067,0.0,0.0,0.0,0.5138611460529795
2023-04-19,3.5147687435499737,0.0,10.368516161285477,3.5147687435499737,13.88328490483545,0.14193686514589945,0.9927739540510196,1.0,1.0,0.25316549848557846,0.4117873405754935
2023-04-20,3.438633991294812,0.0,10.189994469100178,3.438633991294812,13.628628460394989,0.09106182710030397,7.327653994554261,1.0,1.0,0.2523096143744425,0.35825768853158735
2023-04-21,7.506135202645937e-05,0.0,5.287484546902442,7.506135202645937e-05,5.287559608254468,0.40739730309250805,10.724261527337902,0.0007432181345224824,0.0007432181345224824,1.055060598101832e-08,0.3177720835522267
2023-04-22,0.0,0.0,11.32206049701804,0.0,11.32206049701804,0.6478284328350437,6.485597171474033,0.0,0.0,0.0,0.2639161343112187
2023-04-23,0.0,0.0,19.008093580017594,0.0,19.008093580017594,0.5302134978172834,10.203590169432887,0.0,0.0,0.0,0.15045206942711511
2023-04-24,0.0,0.0,19.306559965076616,0.0,19.306559965076616,0.603568894706375,16.83562309917988,0.0,0.0,0.0,0.19067226147225644
2023-04-25,0.0,0.0,19.273367500944747,0.0,19.273367500944747,0.7391320899952926,17.84884685876935,0.0,0.0,0.0,0.023918204304716844
2023-04-26,0.0,0.0,23.842590628982684,0.0,23.842590628982684,0.6399976339581864,18.91667137457108,0.0,0.0,0.0,0.02029174461400243
2023-04-27,0.0,0.0,17.06860187069114,0.0,17.06860187069114,0.8336513291511328,20.75568366482671,0.0,0.0,0.0,0.01865963248761559
2023-04-28,1.134086311520452,0.0,8.564158392098534,1.134086311520452,9.698244703618986,0.5746072802663902,15.130846646388633,0.8485899500392254,0.8485899500392254,0.09923179666462648,0.02713095700204626
2023-04-29,0.0,0.0,16.80417807630605,0.0,16.80417807630605,0.5997455672891503,10.823537539968493,0.0,0.0,0.0,0.06364132588358075
2023-04-30,0.0,0.0,16.75961421388596,0.0,16.75961421388596,0.7641032717129672,15.119670480065958,0.0,0.0,0.0,0.031141783697084785
2023-05-01,3.073345147512461,0.0,11.107033277846057,3.073345147512461,14.180378425358517,0.8691744950572192,15.080585534102797,1.0,1.0,0.2167322376965944,0.027179506844199713
2023-05-02,2.60336946998262,0.0,2.5448159170360234,2.60336946998262,5.148185387018644,1.0574602897400236,11.573444848782582,0.9994632313472893,0.9994632313472893,0.5054153778961975,0.09578469841514799
2023-05-03,0.0,0.0,4.0464236213149345,0.0,4.0464236213149345,0.43951849995687703,5.593484742349597,0.0,0.0,0.0,0.14438684162214882
2023-05-04,0.017253994872073297,0.0,2.9604069923646126,0.017253994872073297,2.977660987236686,0.9745444669327339,3.7517711230998914,0.014534043519550765,0.014534043519550765,8.421721392452325e-05,0.19478950191655298
2023-05-05,3.613127960437938,0.0,2.7112297788985917,3.613127960437938,6.32435773933653,0.5466943110614003,2.90522999907901,1.0,1.0,0.5713035393246083,0.2216491018722755
2023-05-06,0.0,0.0,3.3346295501423295,0.0,3.3346295501423295,0.7133622916959935,3.6278829658164065,0.0,0.0,0.0,0.15471803097524364
2023-05-07,0.0,0.0,4.663498668645654,0.0,4.663498668645654,1.055880630239263,3.3701294210266948,0.0,0.0,0.0,0.16407030212678614
2023-05-08,0.0,0.0,5.5745949049275145,0.0,5.5745949049275145,1.0034744357229999,3.763696900709578,0.0,0.0,0.0,0.20068708999145787
2023-05-09,0.0,0.0,6.218465044600221,0.0,6.218465044600221,1.1084178329807177,4.815521550177817,0.0,0.0,0.0,0.08415664093376514
2023-05-10,0.0,0.0,6.657140904463182,0.0,6.657140904463182,1.1935938370816255,5.547349410224809,0.0,0.0,0.0,0.04860110343720508
2023-05-11,0.0,0.0,5.825486715081362,0.0,5.825486715081362,1.3436399869987534,5.920625114141369,0.0,0.0,0.0,0.035860820612836374
2023-05-12,0.0,0.0,5.795633479229718,0.0,5.795633479229718,1.1064903658021426,5.47320201703867,0.0,0.0,0.0,0.03090068672054322
2023-05-13,3.414524027680865,0.0,4.576725686662254,3.414524027680865,7.991249714343119,0.9759113681496795,5.342735002605691,0.9604029893884967,0.9604029893884967,0.41036373542897264,0.03273753992763585
2023-05-14,0.0,0.0,3.787530311323756,0.0,3.787530311323756,1.6251111278557855,5.0082586469289945,0.0,0.0,0.0,0.04155728010906468
2023-05-15,0.0,0.0,3.1479603629281376,0.0,3.1479603629281376,1.3686887341833245,3.7693188970475417,0.0,0.0,0.0,0.09242454440575011
2023-05-16,0.0,0.0,2.358891994897642,0.0,2.358891994897642,1.4818972950923044,2.9751375180216617,0.0,0.0,0.0,0.104654960418555
2023-05-17,0.0,0.0,1.4659391278894374,0.0,1.4659391278894374,1.9612470988508457,2.2250956816034453,0.0,0.0,0.0,0.07222544247336264
2023-05-18,0.0,0.0,0.527084657033989,0.0,0.527084657033989,2.1813409005106505,1.4068836341874558,0.0,0.0,0.0,0.055557443487859286
2023-05-19,0.0,0.0,0.13715519622387387,0.0,0.13715519622387387,1.1906195378690945,0.7014592393391643,0.0,0.0,0.0,0.05532372917549061
2023-05-20,0.0,0.0,0.21033223056122874,0.0,0.21033223056122874,1.0259434025903003,0.2986345371320716,0.0,0.0,0.0,0.061947189000386295
2023-05-21,0.0,0.0,0.32066822545979534,0.0,0.32066822545979534,1.0125976836358768,0.1772492506380034,0.0,0.0,0.0,0.07825597270992041
2023-05-22,0.0,0.0,0.26077986033398476,0.0,0.26077986033398476,1.113091158606108,0.1240358626483772,0.0,0.0,0.0,0.09950746057673983
2023-05-23,0.00010846071838906375,0.0,0.26455295500619186,0.00010846071838906375,0.2646614157245809,1.1463594610633467,0.08682595113142705,0.0007432181345224824,0.0007432181345224824,3.0457772837569485e-07,0.13815651762621423
2023-05-24,0.0,0.0,0.18640894000903577,0.0,0.18640894000903577,1.4884996654130909,0.12440975813337182,0.0,0.0,0.0,0.07420623090736268
2023-05-25,0.0,0.0,0.14191167451142317,0.0,0.14191167451142317,1.5017741633770956,0.12821078870436006,0.0,0.0,0.0,0.07828397867213018
2023-05-26,0.0,0.0,0.07370177927054404,0.0,0.07370177927054404,1.6523772918634392,0.1093337734534316,0.0,0.0,0.0,0.08570576598070627
2023-05-27,0.0,0.0,0.022673525952096495,0.0,0.022673525952096495,1.6561783379392836,0.0602010375459575,0.0,0.0,0.0,0.1261366713078045
2023-05-28,0.0,0.0,0.005179284466918968,0.0,0.005179284466918968,1.280054158183694,0.023956237122668037,0.0,0.0,0.0,0.2053726393878593
2023-05-29,0.0,0.0,0.005945211021585663,0.0,0.005945211021585663,1.43755995032659,0.009913441846114028,0.0,0.0,0.0,0.27684719670002295
2023-05-30,0.0,0.0,0.003785713546997311,0.0,0.003785713546997311,1.4965179005848157,0.006834339384871509,0.0,0.0,0.0,0.2638469412831204
2023-05-31,0.0,0.0,0.0015330628651173224,0.0,0.0015330628651173224,1.6649630221037621,0.005104467190716304,0.0,0.0,0.0,0.26831949524208093
2023-06-01,0.0,0.0,0.0004237824800679439,0.0,0.0004237824800679439,1.5979577868482908,0.003659066644477649,0.0,0.0,0.0,0.28837779826972204
2023-06-02,0.0,0.0,0.00012752203562068194,0.0,0.00012752203562068194,1.7880446126478118,0.002795221963131875,0.0,0.0,0.0,0.3137534084430564
2023-06-03,0.0,0.0,2.7382322756064232e-05,0.0,2.7382322756064232e-05,1.9197468845191294,0.001966826554621775,0.0,0.0,0.0,0.2814798400393792
2023-06-04,0.0,0.0,5.018142714531395e-06,0.0,5.018142714531395e-06,1.9276438400823197,0.0013786328641467642,0.0,0.0,0.0,0.24077174345136557
2023-06-05,4.825406690617567,0.0,5.103692501267197e-07,4.825406690617567,4.825407200986817,1.0882941011189666,0.0025977666736992045,1.0,1.0,0.9999998942329158,0.33314760842190544
2023-06-06,4.412963006564362,0.0,0.0,4.412963006564362,4.412963006564362,0.6561208582843328,0.0046006885798073995,0.9961187497419381,0.9961187497419381,0.9961187497419381,0.38883543229372464
2023-06-07,0.0,0.0,0.0,0.0,0.0,0.6359251555591887,0.004069062126090176,0.0,0.0,0.0,0.2627264366691844
2023-06-08,0.0,0.0,0.0,0.0,0.0,1.6515574773486832,0.002503967977002796,0.0,0.0,0.0,0.2393187883584784
2023-06-09,0.0,0.0,0.0,0.0,0.0,1.7110736699661386,0.0015837505618876738,0.0,0.0,0.0,0.23356156064920433
2023-06-10,0.0,0.0,0.0,0.0,0.0,2.066541805663029,0.000743999141846877,0.0,0.0,0.0,0.2666959903836221
2023-06-11,0.0,0.0,0.0,0.0,0.0,1.3994905440962095,0.00023488033771954217,0.0,0.0,0.0,0.3268291250191151
2023-06-12,0.0,0.0,0.0,0.0,0.0,1.3750851139395341,0.00031824848301534905,0.0,0.0,0.0,0.15765573724298013
2023-06-13,0.678186575328312,0.0,0.0,0.678186575328312,0.678186575328312,1.3360241879922892,0.0005086759096471703,0.3756141872083901,0.3756141872083901,0.37561418720839007,0.18038543345317382
2023-06-14,0.0,0.0,0.0,0.0,0.0,1.5874031413518603,0.0003124175650927405,0.0,0.0,0.0,0.29162839987659983
2023-06-15,0.0,0.0,0.0,0.0,0.0,0.9480167662638092,0.00013019070327210562,0.0,0.0,0.0,0.2938064729865615
2023-06-16,0.0,0.0,0.0,0.0,0.0,1.0052953044034398,0.0001688645780280511,0.0,0.0,0.0,0.2543698566555863
2023-06-17,0.0,0.0,0.0,0.0,0.0,0.4800537876580743,0.0003703818695174303,0.0,0.0,0.0,0.1588999898962888
2023-06-18,0.0,0.0,0.0,0.0,0.0,1.2969683204495956,0.0004242537822051918,0.0,0.0,0.0,0.16007504594385177
2023-06-19,2.0151763455091185,0.0,0.0,2.0151763455091185,2.0151763455091185,1.2580838908314114,0.0006487618297503143,0.4776002312234196,0.4776002312234196,0.4776002312234196,0.07283769408163457
2023-06-20,5.717589257493047,0.0,0.0,5.717589257493047,5.717589257493047,1.1513245569503343,0.0044836511757908905,1.0,1.0,1.0,0.10119320234735281
2023-06-21,0.0,0.0,0.0,0.0,0.0,1.8090978525968175,0.004760361825359525,0.0,0.0,0.0,0.10157770898190167
2023-06-22,0.0,0.0,0.0,0.0,0.0,1.8206759110056636,0.00031470596048333423,0.0,0.0,0.0,0.08846176582029332
2023-06-23,0.0,0.0,0.0,0.0,0.0,1.512721552570987,0.00023223345367374713,0.0,0.0,0.0,0.08393491494777078
2023-06-24,0.0,0.0,0.0,0.0,0.0,1.8216443622168512,0.00012232659893032926,0.0,0.0,0.0,0.15505397867679582
2023-06-25,0.0,0.0,0.0,0.0,0.0,1.7287561166739813,8.970522195954328e-05,0.0,0.0,0.0,0.07938793006514523
2023-06-26,0.0,0.0,0.0,0.0,0.0,1.9638931134667437,9.606928669369886e-05,0.0,0.0,0.0,0.13176308511835158
2023-06-27,0.0,0.0,0.0,0.0,0.0,2.0325373658878987,1.951080401285239e-05,0.0,0.0,0.0,0.0
2023-06-28,0.0,0.0,0.0,0.0,0.0,1.8232557224451567,0.0,0.0,0.0,0.0,0.0
2023-06-29,0.0,0.0,0.0,0.0,0.0,1.908130897876755,0.0,0.0,0.0,0.0,0.0
2023-06-30,0.0,0.0,0.0,0.0,0.0,1.9555164061635242,0.0,0.0,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0,0.0,0.0,1.896785681149997,0.0,0.0,0.0,0.0,0.0
2023-07-02,0.0,0.0,0.0,0.0,0.0,1.9020368733520536,0.0,0.0,0.0,0.0,0.0
2023-07-03,0.0,0.0,0.0,0.0,0.0,2.0118148193506804,0.0,0.0,0.0,0.0,0.0
2023-07-04,0.0,0.0,0.0,0.0,0.0,1.9483451276047141,0.0,0.0,0.0,0.0,0.0
2023-07-05,0.0,0.0,0.0,0.0,0.0,2.0757011997733525,0.0,0.0,0.0,0.0,0.0
2023-07-06,4.984354199074287,0.0,0.0,4.984354199074287,4.984354199074287,1.3087038707600813,3.2877640583022875e-05,1.0,1.0,1.0,0.0
2023-07-07,0.0,0.0,0.0,0.0,0.0,1.4880652584882483,4.5545978534982595e-05,0.0,0.0,0.0,0.0
2023-07-08,0.0,0.0,0.0,0.0,0.0,1.676850446944752,0.0,0.0,0.0,0.0,0.0
2023-07-09,0.0,0.0,0.0,0.0,0.0,1.4472289747609617,4.358018534279023e-06,0.0,0.0,0.0,0.0
