,J,SNOW,SM,P,P2,ET,Tair,SWIN,Q,C_J,C_P,C_P2,C_P2b,C_Q,dS
2021-10-25,13.581189237940128,0.0,0.0,13.581189237940128,13.581189237940128,0.0,280.87804173756007,65.6017456041403,0.0232603776484057,1.0,1.0,1.0,1.0,0.1531854574404317,13.557928860291723
2021-10-26,0.0,0.0,0.0,0.0,0.0,0.2298955557409547,277.94475001098255,89.74695060745209,0.0250876520265575,0.0,0.0,0.0,0.0,0.0,-0.2549832077675122
2021-10-27,0.0,0.0,0.0,0.0,0.0,0.1085457085832445,274.22878379500764,88.32747609705112,0.0003687475280529,0.0,0.0,0.0,0.0,0.0,-0.1089144561112974
2021-10-28,0.0,0.0,0.0,0.0,0.0,0.0051852743409014,274.465372785298,91.81765098898587,0.0002519643906897,0.0,0.0,0.0,0.0,0.0,-0.0054372387315911
2021-10-29,2.808400921641888,0.6994017572477595,0.0,3.5078026788896475,2.808400921641888,0.0116860069615308,274.1875859420791,61.60665867471143,0.0006132372735601,0.9590817127049012,0.8656348897529206,0.9590817127049012,0.7678556100375962,0.0,3.4955034346545566
2021-10-30,5.668906108245816,0.0,0.0,5.668906108245816,5.668906108245816,0.0001196825836424,275.42705958480025,43.19907816926706,0.0053595204512517,1.0,1.0,1.0,1.0,0.1622108982936918,5.663426905210922
2021-10-31,4.935756797633315,0.0,0.2011272185298027,4.935756797633315,5.136884016163118,0.0,278.6252187228684,48.33868973669462,0.0166014740053641,1.0,1.0,0.9608464551862648,0.9608464551862648,0.1661599075780127,4.919155323627951
2021-11-01,12.359115448265191,0.0,0.0323762590597842,12.359115448265191,12.391491707324976,0.058960322449014,278.22182862998346,50.938499861334975,0.039850018125986,1.0,1.0,0.9973872185993036,0.9973872185993036,0.1634208711914463,12.260305107690192
2021-11-02,0.0,0.0,0.0,0.0,0.0,0.2173165612325246,275.50011932477213,72.00904557051963,0.040710970424823,0.0,0.0,0.0,0.0,0.1666666666666666,-0.2580275316573476
2021-11-03,4.805789352984007,3.628430724365253,0.0,8.43422007734926,4.805789352984007,0.0708614712159028,273.9795528929539,53.261198831120105,0.0046437238788315,0.6416862793674388,0.5377381653411906,0.6416862793674388,0.3656306168274839,0.0,8.358714882254525
2021-11-04,0.0013021954308693,0.4463322972094978,0.0,0.4476344926403672,0.0013021954308693,0.0457019091170201,273.12848680400043,72.50845015400647,0.0052999521515167,0.0055741360089186,0.000616750922902,0.0055741360089186,1.6215494027378274e-05,0.0,0.3966326313718304
2021-11-05,3.559441539529867,2.23898950345711,0.0,5.7984310429869765,3.559441539529867,6.9814029714423465e-06,273.7812245260238,58.106959218280544,0.003421438543388,0.775506833477848,0.6519338232155888,0.775506833477848,0.4760548529086859,0.1403916475822564,5.7950026230406175
2021-11-06,8.981653349697664,0.3762114033026683,0.0,9.357864753000332,8.981653349697664,0.0,274.7870976161286,49.88499510336351,0.0221303197341127,0.9990090424873034,0.9740996268338292,0.9990090424873034,0.958846184430854,0.1664210894060512,9.33573443326622
2021-11-07,6.231721755411708,0.8772725442647472,0.0,7.108994299676455,6.231721755411708,0.0634697655757192,274.0965087309919,54.23948038616018,0.0391899558602423,0.932697468929353,0.861885081961145,0.932697468929353,0.8175996298954713,0.1633168906634663,7.006334578240494
2021-11-08,34.91987937437819,0.0,0.5649633880060762,34.91987937437819,35.48484276238427,0.0,276.93364873721833,45.32860245020053,0.1434119881667397,1.0,1.0,0.9840787405544046,0.9840787405544046,0.1624063264683608,34.77646738621145
2021-11-09,15.779591334268233,0.0,1.0323708108658751,15.779591334268233,16.811962145134107,0.0,277.9740220430326,48.68828855354882,13.44936401666198,1.0,1.0,0.9385930802155252,0.9385930802155252,0.6752557975583507,2.330227317606253
2021-11-10,9.476169502705732,0.0,0.4092489425636486,9.476169502705732,9.88541844526938,0.1637603892691623,277.3560445426281,57.51311094345586,9.723644534497891,1.0,1.0,0.9586007466624246,0.9586007466624246,0.7986946095914039,-0.41123542106132227
2021-11-11,1.0020660240515904,0.0,2.308224569707731,1.0020660240515904,3.310290593759321,0.0,280.9523712639323,70.13246800519929,5.393022413890278,0.1461249432263925,0.1461249432263925,0.0442338328694419,0.0442338328694419,0.6254993380632218,-4.390956389838688
2021-11-12,3.95401619144149,0.0,0.1555502371813525,3.95401619144149,4.109566428622842,0.4756037778546778,278.42004917028754,65.8688261649888,2.437965134449456,0.9259672158222882,0.9259672158222882,0.8909186474282786,0.8909186474282786,0.6194798338865658,1.0404472791373562
2021-11-13,0.0,0.0,0.0,0.0,0.0,0.7253696431745948,272.24175696622467,66.74521906838034,1.5564818281481894,0.0,0.0,0.0,0.0,0.6163559440284301,-2.281851471322784
2021-11-14,0.0,0.0,0.0,0.0,0.0,0.1355104760247902,270.5073703446603,70.51143664754912,0.8072453819865513,0.0,0.0,0.0,0.0,0.6061871696364326,-0.9427558580113414
2021-11-15,0.8820237113434336,7.884280324909059,0.0,8.766304036252492,0.8820237113434336,0.0,272.7585781163926,45.31640252326132,0.3331888726137811,0.1929889755976712,0.1404616589884067,0.1929889755976712,0.0194176304861305,0.5957452160702886,8.43311516363871
2021-11-16,5.272392575479329,0.4224780653034464,0.0,5.694870640782775,5.272392575479329,0.0,274.1129522144292,40.81606391193677,0.211003162444839,0.9844749989677526,0.9419130322395975,0.9844749989677526,0.9114410146793336,0.7507400099172704,5.483867478337936
2021-11-17,0.0,0.0,0.0,0.0,0.0,0.0096053895402942,274.40453907918226,71.95914811031119,0.188317454075142,0.0,0.0,0.0,0.0,0.6732619925950484,-0.1979228436154362
2021-11-18,0.0,0.0,0.0,0.0,0.0,0.0062690942220901,275.2450634412078,72.83654788701259,0.4429434048029741,0.0,0.0,0.0,0.0,0.6631094695778698,-0.4492124990250642
2021-11-19,3.2128870584207245,0.0,0.0,3.2128870584207245,3.2128870584207245,0.0114196671978452,274.3399943252907,34.851224618545686,0.3595141047871974,1.0,1.0,1.0,1.0,0.6804783711541443,2.841953286435682
2021-11-20,0.0,0.0,0.0,0.0,0.0,2.2130551260136082e-07,273.40283183261045,56.44016985765987,0.2382525621032027,0.0,0.0,0.0,0.0,0.6302771511354509,-0.2382527834087153
2021-11-21,0.0,0.0,0.0,0.0,0.0,0.0210864655292839,272.84936612590934,68.80219093196496,0.2900094182130298,0.0,0.0,0.0,0.0,0.6854131518461594,-0.3110958837423137
2021-11-22,3.8216572184882383,0.0,0.6835549370350508,3.8216572184882383,4.505212155523289,0.0,276.54044245514007,41.73457498019425,0.2898346612079889,1.0,1.0,0.8482746398086874,0.8482746398086874,0.6790439273322488,3.5318225572802495
2021-11-23,0.0,0.0,1.4773850278862184,0.0,1.4773850278862184,0.0,277.82800102636173,56.704003137860056,0.2607085091391565,0.0,0.0,0.0,0.0,0.5863022877986142,-0.2607085091391565
2021-11-24,11.334096962096844,0.0,1.928643359756348,11.334096962096844,13.262740321853194,0.0084195159305748,278.24134582209666,39.854131698086746,0.667323916896365,1.0,1.0,0.854581835054216,0.854581835054216,0.5660891185216553,10.658353529269904
2021-11-25,0.0,0.0,2.466049255764808,0.0,2.466049255764808,0.0,279.73108209413755,56.84582185745141,3.804239238750046,0.0,0.0,0.0,0.0,0.4621890465544063,-3.804239238750046
2021-11-26,0.0,0.0,1.4766515001741884,0.0,1.4766515001741884,0.0641567061357602,279.25411679325487,59.74217196293803,3.2315604287614077,0.0,0.0,0.0,0.0,0.4720973143277854,-3.295717134897168
2021-11-27,0.0,0.0,1.3485960377048407,0.0,1.3485960377048407,0.0083931740688315,279.7193649547758,56.83024587974551,1.3356626066037758,0.0,0.0,0.0,0.0,0.502651663332094,-1.3440557806726072
2021-11-28,0.0,0.0,1.3021915402279736,0.0,1.3021915402279736,0.0,281.46099764021966,55.77303640938912,0.956368241394401,0.0,0.0,0.0,0.0,0.5301293901271629,-0.956368241394401
2021-11-29,0.0,0.0,0.0374526593621839,0.0,0.0374526593621839,0.6532900396200316,277.0003297311374,53.564849163048514,0.8773040149370667,0.0,0.0,0.0,0.0,0.6133421051061573,-1.5305940545570982
2021-11-30,0.0,0.0,0.0,0.0,0.0,0.3100065325888049,274.1527309964213,53.41560112759826,0.681825197674019,0.0,0.0,0.0,0.0,0.616615576056294,-0.9918317302628239
2021-12-01,0.2625804617026528,0.2662755470232786,0.0,0.5288560087259315,0.2625804617026528,0.0097949113390324,274.27912849474205,49.24678574399998,0.3504872260308532,0.0649902968743548,0.0443384684092809,0.0649902968743548,0.0322681067774427,0.5472511396639979,0.1685738713560459
2021-12-02,0.0,0.0,0.0,0.0,0.0,0.2018177629568618,271.24772545041446,46.20456038556125,0.2133726501201868,0.0,0.0,0.0,0.0,0.6166094373954207,-0.4151904130770486
2021-12-03,0.0001850799375984,0.0119152984244406,0.0,0.0121003783620391,0.0001850799375984,1.3459350000583237e-05,273.0757289367021,36.80920413369211,0.1883854035533059,0.0055741360089186,0.0005318063624493,0.0055741360089186,8.525855256991184e-05,0.5391450193214142,-0.1762984845412674
2021-12-04,0.0,0.0,0.0,0.0,0.0,0.0016885424801851,273.3271054725123,29.143791164812228,0.2458444000762262,0.0,0.0,0.0,0.0,0.5350748995197052,-0.2475329425564113
2021-12-05,0.0,0.0,0.0,0.0,0.0,0.020126912581232,273.2076293518385,51.31483972685312,0.202281343973881,0.0,0.0,0.0,0.0,0.5291252864220154,-0.222408256555113
2021-12-06,0.0,0.1612982264686578,0.0,0.1612982264686578,0.0,0.1421902439025663,270.43315949559826,41.48756061932591,0.175671171423468,0.0,0.0,0.0,0.0,0.6004568805651613,-0.1565631888573765
2021-12-07,0.0,0.4774874480556021,0.0,0.4774874480556021,0.0,0.0,271.34565362529247,45.17072232561922,0.1588962862894818,0.0,0.0,0.0,0.0,0.5208137905139517,0.31859116176612035
2021-12-08,0.0124934083910726,1.953313062745771,6.693418024708335e-09,1.965806471136844,0.0124934150844906,0.0,273.27074915189525,50.33427249079756,0.1417862686474202,0.0055741360089186,0.0009659459067159,0.0055741330225436,3.542564254018969e-05,0.5134358164480739,1.8240202024894236
2021-12-09,0.2313572682637555,7.052389852851413,0.0,7.283747121115168,0.2313572682637555,0.0091384212226784,270.7924310211066,27.58723878654047,0.146965699748495,0.0903010033444816,0.0586296435579652,0.0903010033444815,0.002868275505432,0.5924403595193705,7.127643000143994
2021-12-10,0.0,7.544019574289899,0.0,7.544019574289899,0.0,0.0003467965406066,270.3581132110537,25.907660901016044,0.1588020400182558,0.0,0.0,0.0,0.0,0.5290184075682894,7.3848707377310365
2021-12-11,0.0,0.0,0.0,0.0,0.0,0.0,268.5159267394881,42.04407301911084,0.1460826237034643,0.0,0.0,0.0,0.0,0.4975779171129981,-0.1460826237034643
2021-12-12,0.0,3.7726988640975687,0.0,3.7726988640975687,0.0,0.0,268.1961921387923,36.375236671510855,0.1406438643093959,0.0,0.0,0.0,0.0,0.4927453280904246,3.632054999788173
2021-12-13,0.0,0.5337574067183626,0.0,0.5337574067183626,0.0,0.0,269.527040864349,51.46498551976477,0.1365123343811517,0.0,0.0,0.0,0.0,0.4877985480100347,0.39724507233721085
2021-12-14,0.0,4.79673763857249,0.0,4.79673763857249,0.0,0.0,268.6947681985609,38.15541994481708,0.1324255105050056,0.0,0.0,0.0,0.0,0.4831241252624268,4.664312128067484
2021-12-15,0.0,2.4004243210699028,0.0,2.4004243210699028,0.0,0.0,271.5217264983294,46.62593657739689,0.128494676092232,0.0,0.0,0.0,0.0,0.4783716105443881,2.271929644977671
2021-12-16,0.0,3.087580232209289,0.0,3.087580232209289,0.0,0.0,269.8359382981009,32.01213550815511,0.1247070699656125,0.0,0.0,0.0,0.0,0.4732443347871446,2.962873162243677
2021-12-17,0.0,8.298669114543099,0.0,8.298669114543099,0.0,0.0,270.6522225958347,37.06968541476362,0.1211811456978154,0.0,0.0,0.0,0.0,0.4680794141826888,8.177487968845284
2021-12-18,0.6083427043120768,3.7314704709614106,0.0,4.339813175273488,0.6083427043120768,0.0,272.7788975322427,28.36382459073632,0.1235988426167718,0.1827077914034435,0.1323312066436268,0.1827077914034435,0.0256114600864709,0.4644527308672956,4.216214332656715
2021-12-19,5.635335669562945e-06,0.930452636139552,0.0,0.9304582714752216,5.635335669562945e-06,0.0,272.38610775758127,29.558806021269,0.1235165002063224,0.0003303191708988,3.9627963834238905e-06,0.0003303191708988,2.0005834363271532e-09,0.4595233043765886,0.8069417712688992
2021-12-20,0.0,1.1127325453483352,0.0,1.1127325453483352,0.0,0.0,271.8898745841359,52.97965429846708,0.1152585291688282,0.0,0.0,0.0,0.0,0.4549921369198914,0.997474016179507
2021-12-21,0.0,0.6437961395462977,0.0,0.6437961395462977,0.0,0.0,269.7129967885878,46.40009646892207,0.171843977625229,0.0,0.0,0.0,0.0,0.4491401139568666,0.4719521619210687
2021-12-22,0.0,0.6319961082452431,0.0,0.6319961082452431,0.0,0.0,268.1228158361527,55.3579688178041,0.1520588151879587,0.0,0.0,0.0,0.0,0.4460077414044516,0.4799372930572844
2021-12-23,0.0,4.613236472913756,0.0,4.613236472913756,0.0,0.0,264.69251240350144,40.33738582048614,0.12022686385743,0.0,0.0,0.0,0.0,0.4440346987844352,4.493009609056326
2021-12-24,0.0,3.229487175221226,0.0,3.229487175221226,0.0,0.0,261.91237697958707,42.37635070536754,0.1102549341328948,0.0,0.0,0.0,0.0,0.4422593405632084,3.1192322410883313
2021-12-25,0.0,3.4825311650256032,0.0,3.4825311650256032,0.0,0.0,264.1889997917324,32.59703382196361,0.1064290006087288,0.0,0.0,0.0,0.0,0.4407179160794348,3.3761021644168743
2021-12-26,0.0,0.0,0.0,0.0,0.0,0.0,263.48226984100745,54.22497612409939,0.1034449015886616,0.0,0.0,0.0,0.0,0.4394306636794673,-0.1034449015886616
2021-12-27,0.0,9.908635611884645,0.0,9.908635611884645,0.0,0.0,265.5840238289614,38.56857950611326,0.1008052532617711,0.0,0.0,0.0,0.0,0.4383115520777291,9.807830358622873
2021-12-28,0.0,0.0,0.0,0.0,0.0,0.0,263.2409186510693,54.651320098258296,0.098361738652595,0.0,0.0,0.0,0.0,0.4373218677579569,-0.098361738652595
2021-12-29,0.0,0.0,0.0,0.0,0.0,0.0,263.93882765024216,70.60440760208705,0.0961082865606963,0.0,0.0,0.0,0.0,0.436508166426415,-0.0961082865606963
2021-12-30,0.0,17.57771782208191,0.0,17.57771782208191,0.0,0.0,266.5641592726901,38.42856322689224,0.0939688204739312,0.0,0.0,0.0,0.0,0.4359357366022435,17.48374900160798
2021-12-31,0.0,19.179295185998296,0.0,19.179295185998296,0.0,0.0,266.1170903954589,39.830588482402376,0.0919303439021484,0.0,0.0,0.0,0.0,0.4356370060466522,19.087364842096147
2022-01-01,0.0,9.606718433019005,0.0,9.606718433019005,0.0,0.0,266.1722252458255,40.886006923946816,0.0900376760972085,0.0,0.0,0.0,0.0,0.4356116261651072,9.516680756921795
2022-01-02,0.0,23.830457459479312,0.0,23.830457459479312,0.0,0.0,267.44620991438364,41.6258968013558,0.0882342096146816,0.0,0.0,0.0,0.0,0.4358268918913853,23.74222324986463
2022-01-03,0.0,33.98327246561141,0.0,33.98327246561141,0.0,0.0,270.5340529780466,40.967041458083166,0.0865650267699021,0.0,0.0,0.0,0.0,0.4361482691367797,33.8967074388415
2022-01-04,0.0,5.348343840393647,0.0,5.348343840393647,0.0,0.0,271.4274701993429,73.61838472987134,0.0850053060950479,0.0,0.0,0.0,0.0,0.3470586916770755,5.263338534298599
2022-01-05,0.0,5.763057803735029e-05,0.0,5.763057803735029e-05,0.0,0.0,269.4081721999549,72.38140768761508,0.0835016732799339,0.0,0.0,0.0,0.0,0.3480687202197975,-0.08344404270189654
2022-01-06,0.0,0.0624574954852248,0.0,0.0624574954852248,0.0,0.0,269.2640136346126,78.30355438423591,0.0820323872924746,0.0,0.0,0.0,0.0,0.3492585068457034,-0.0195748918072498
2022-01-07,0.0,0.0001240918116402,0.0,0.0001240918116402,0.0,0.0,269.4732035105982,81.14433649897688,0.0806326203242229,0.0,0.0,0.0,0.0,0.350608018499412,-0.0805085285125827
2022-01-08,4.749673203199492,0.1445583284286133,0.0,4.8942315316281055,4.749673203199492,0.0,272.8652210137839,62.73480874829132,0.1136424651861076,0.3289153144225608,0.3243149012532563,0.3289153144225608,0.3192003167277786,0.3530008023829927,4.780589066441998
2022-01-09,0.8889403438529476,0.0,0.0,0.8889403438529476,0.8889403438529476,0.0,274.444868915196,65.29981621551902,0.1533806802409268,0.2139229530533878,0.2139229530533878,0.2139229530533878,0.2139229530533878,0.3543573083182913,0.7355596636120209
2022-01-10,2.099319437987713,0.0,0.0,2.099319437987713,2.099319437987713,0.0,274.444796088221,61.45187535062764,0.8312177347780483,0.642635946983773,0.642635946983773,0.642635946983773,0.642635946983773,0.3510250063723801,1.2681017032096649
2022-01-11,0.0,0.0,0.0,0.0,0.0,0.0,273.2132575280842,62.90067035941535,0.688609545273579,0.0,0.0,0.0,0.0,0.4116445891594338,-0.688609545273579
2022-01-12,0.0,0.0,0.0,0.0,0.0,0.0,274.7898250446445,60.46336612687805,0.568008382967516,0.0,0.0,0.0,0.0,0.4306943589400081,-0.568008382967516
2022-01-13,0.0,0.0,0.2351019364916879,0.0,0.2351019364916879,0.0,275.74153694551114,63.865418171337,0.3401860293831207,0.0,0.0,0.0,0.0,0.4283123345517071,-0.3401860293831207
2022-01-14,0.0,0.0,0.0,0.0,0.0,0.0,274.94353867229404,62.1530696907643,0.2008598395813067,0.0,0.0,0.0,0.0,0.4305588021095874,-0.2008598395813067
2022-01-15,0.0,0.0108113954389564,0.0,0.0108113954389564,0.0,0.0,272.1424669371058,67.14639084724507,0.1506195460701819,0.0,0.0,0.0,0.0,0.4206068965017024,-0.1398081506312255
2022-01-16,0.0,0.0,0.0,0.0,0.0,0.0,271.9116984389508,83.47811075418444,0.1455567348309688,0.0,0.0,0.0,0.0,0.4171681216186382,-0.1455567348309688
2022-01-17,6.092839678498729,0.0,0.0,6.092839678498729,6.092839678498729,0.0,274.6053900876409,65.6740766000548,0.1619796328098609,1.0,1.0,1.0,1.0,0.5719401374156609,5.930860045688868
2022-01-18,0.0,0.0,0.0,0.0,0.0,1.178745894861096e-06,274.853010266703,92.9501417113948,0.2427993155457488,0.0,0.0,0.0,0.0,0.5051262571985534,-0.24280049429164366
2022-01-19,0.0,0.0,0.6371802139390441,0.0,0.6371802139390441,0.0001190449919219,275.5888604749343,102.38384224185884,0.6982182488825917,0.0,0.0,0.0,0.0,0.4371644579114473,-0.6983372938745136
2022-01-20,0.0,0.0,0.1747919727568904,0.0,0.1747919727568904,3.2297335207900736e-06,274.7867720136333,92.593339419437,0.4485337600079804,0.0,0.0,0.0,0.0,0.4754740294110013,-0.4485369897415012
2022-01-21,0.0,0.0,0.0,0.0,0.0,9.478189615859712e-07,272.38043016400104,90.1931254327412,0.2464785422586516,0.0,0.0,0.0,0.0,0.4856043469029545,-0.2464794900776132
2022-01-22,0.0,0.0,0.0,0.0,0.0,2.077850591140251e-06,271.44830738131884,86.12606113198942,0.2649132017680364,0.0,0.0,0.0,0.0,0.4998600661946795,-0.26491527961862754
2022-01-23,0.0,0.0,0.0,0.0,0.0,4.045415351321808e-07,273.33603937819066,87.88061481379262,0.2133095203344295,0.0,0.0,0.0,0.0,0.507672874480325,-0.21330992487596462
2022-01-24,0.0,0.0,0.0,0.0,0.0,0.0,272.4154141876863,76.05725336486327,0.1688690731665435,0.0,0.0,0.0,0.0,0.5115829691166824,-0.1688690731665435
2022-01-25,0.0,0.0,0.0,0.0,0.0,2.035941643123412e-07,273.3722019684878,82.74712439427576,0.1556876258839908,0.0,0.0,0.0,0.0,0.5144016170025884,-0.1556878294781551
2022-01-26,0.0,0.0,0.0,0.0,0.0,0.0,274.1915349073594,57.653929975068834,0.1490146756744657,0.0,0.0,0.0,0.0,0.5168128940989849,-0.1490146756744657
2022-01-27,0.0,0.0001511066258814,0.0,0.0001511066258814,0.0,0.0004119052750543,272.3342958186955,94.64272189847604,0.1438105370702548,0.0,0.0,0.0,0.0,0.5188257200369298,-0.14407133571942768
2022-01-28,0.0,0.0,0.0,0.0,0.0,3.492641557331073e-06,270.2551250934189,90.25575692485162,0.1391970508412023,0.0,0.0,0.0,0.0,0.5204505303078453,-0.13920054348275962
2022-01-29,0.0,0.0,0.0,0.0,0.0,0.0006503346370932,268.90691109143387,107.03200724900324,0.1351768352664581,0.0,0.0,0.0,0.0,0.5217046965935831,-0.13582716990355131
2022-01-30,0.0,3.8592501037312665e-08,0.0,3.8592501037312665e-08,0.0,0.0015147353507666,267.0846913042149,111.21322884934196,0.1310671353905527,0.0,0.0,0.0,0.0,0.5225798578746371,-0.13258183214881827
2022-01-31,0.0,0.0,0.0,0.0,0.0,7.690457933819698e-05,271.3645401033966,95.9384951695107,0.1272325482008882,0.0,0.0,0.0,0.0,0.5231381377543693,-0.1273094527802264
2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0009993603487025,272.50667559013795,105.458942093989,0.1238571188490386,0.0,0.0,0.0,0.0,0.5234157500923292,-0.12485647919774111
2022-02-02,0.0,0.0,0.0,0.0,0.0,0.0143346377648235,275.081763423656,126.45329889460024,0.1203981058849953,0.0,0.0,0.0,0.0,0.5234643303026646,-0.1347327436498188
2022-02-03,0.0,0.0,0.5838754327063835,0.0,0.5838754327063835,0.0143351517972962,276.0089857380516,126.35065427121324,0.1186699673730191,0.0,0.0,0.0,0.0,0.5240293242988849,-0.1330051191703153
2022-02-04,0.0,0.0,0.0,0.0,0.0,0.0243977152153129,275.38092148564874,135.76871744705872,0.1162656872211465,0.0,0.0,0.0,0.0,0.6041594491363644,-0.1406634024364594
2022-02-05,0.0,0.0,0.0,0.0,0.0,0.0133945879837853,275.1644229631996,124.79204339776264,0.1092995419639459,0.0,0.0,0.0,0.0,0.4357401428996826,-0.1226941299477312
2022-02-06,0.0,0.0,11.385357436407077,0.0,11.385357436407077,0.0004743786102663,280.3052399402945,124.88096076434242,0.1559710571351859,0.0,0.0,0.0,0.0,0.354552810249152,-0.1564454357454522
2022-02-07,0.0,0.0,13.472329595041051,0.0,13.472329595041051,0.0018900025977957,281.06690861132887,138.0982540724158,0.7027302448432455,0.0,0.0,0.0,0.0,0.2695127619626689,-0.7046202474410412
2022-02-08,0.0,0.0,0.681886423474171,0.0,0.681886423474171,0.0171605944287697,276.2195751298241,129.14745482566022,4.551778088120591,0.0,0.0,0.0,0.0,0.2386582363553016,-4.568938682549361
2022-02-09,0.0,0.0,0.0,0.0,0.0,0.0283264489807982,275.5008305993176,138.7111613490915,2.479362182197374,0.0,0.0,0.0,0.0,0.2417744191663739,-2.5076886311781723
2022-02-10,0.0,0.0,2.2148082855129934,0.0,2.2148082855129934,0.0281283787996545,276.95575508514906,143.12707936664046,0.7164453318337702,0.0,0.0,0.0,0.0,0.2428109848624153,-0.7445737106334247
2022-02-11,7.617835439399466e-05,9.33194474169944e-05,0.0,0.0001694978018109,7.617835439399466e-05,0.0119826002120603,274.4203942483164,125.04536624917282,0.4151886166789928,0.0004954787563483,0.0004954787563483,0.0004954787563483,0.0002226858159369,0.2425708032599843,-0.4270017190892422
2022-02-12,0.0,0.0,0.4614367682704174,0.0,0.4614367682704174,0.0100560098983596,275.4108645777443,122.81362812677092,0.5080656853974012,0.0,0.0,0.0,0.0,0.1827829529474061,-0.5181216952957608
2022-02-13,0.0,0.0,1.4978899111439772,0.0,1.4978899111439772,0.0146152595643072,276.5563889088897,126.8144985064302,0.5172437564914719,0.0,0.0,0.0,0.0,0.1506615808900376,-0.5318590160557791
2022-02-14,0.0,0.0,0.3603144992547532,0.0,0.3603144992547532,0.0216553558192666,276.16396331183347,131.86212628232795,0.5972477577789382,0.0,0.0,0.0,0.0,0.1645684781976544,-0.6189031135982048
2022-02-15,0.0,0.0,8.954345965805603,0.0,8.954345965805603,0.010853895727873,279.4180094765714,141.7282485481131,0.6746616628552656,0.0,0.0,0.0,0.0,0.112655334661116,-0.6855155585831386
2022-02-16,0.5648781240907488,0.0,0.384562589222659,0.5648781240907488,0.9494407133134078,0.0132594874050794,275.82905666190624,124.36773089976458,2.569884765698116,0.3426648499112267,0.3426648499112267,0.2038714739061298,0.2038714739061298,0.1636072623872971,-2.0182661290124466
2022-02-17,0.0,0.4793446865208962,0.0,0.4793446865208962,0.0,0.002766648758389,272.02728218478313,111.91154771763408,1.9428714460968268,0.0,0.0,0.0,0.0,0.2409933660854758,-1.4662934083343195
2022-02-18,0.0,0.0018267319524529,0.0,0.0018267319524529,0.0,0.0167820649581411,269.5225070430916,131.4919990628508,0.7277780381536969,0.0,0.0,0.0,0.0,0.2255599644325386,-0.7427333711593851
2022-02-19,0.0,0.0,0.0,0.0,0.0,0.0009118717981936,262.5042360468648,107.62816825872206,0.4990670504121918,0.0,0.0,0.0,0.0,0.2208899831632665,-0.49997892221038537
2022-02-20,0.0,0.0,0.0,0.0,0.0,0.0434133526010318,262.61253510347524,177.61542451775992,0.3923230749741138,0.0,0.0,0.0,0.0,0.2219906682685031,-0.4357364275751456
2022-02-21,0.0,0.0,0.0,0.0,0.0,0.0313790287305381,266.7018784146579,153.41558580480893,0.3531041978599916,0.0,0.0,0.0,0.0,0.2270274825439423,-0.3844832265905297
2022-02-22,0.0,0.0,0.0,0.0,0.0,0.0668215679971971,268.40174786412746,174.70243086691227,0.3249529794409548,0.0,0.0,0.0,0.0,0.2348679785910638,-0.3917745474381519
2022-02-23,0.0,5.160955955248702,0.0,5.160955955248702,0.0,0.0123199332759442,269.87063060990425,134.99260699938773,0.30021977483956,0.0,0.0,0.0,0.0,0.2442036998429955,4.848416247133198
2022-02-24,14.749317299309824,0.0,0.0,14.749317299309824,14.749317299309824,1.8659625689829567e-06,273.9998421427127,95.2389928067502,0.4258721776690913,1.0,1.0,1.0,1.0,0.473920404824546,14.323443255678164
2022-02-25,41.62115693291756,0.0,2.231711337815692,41.62115693291756,43.85286827073325,0.0,276.9527347185017,91.99896466845378,12.120025583184423,1.0,1.0,0.9491091135923464,0.9491091135923464,0.5616494194634335,29.501131349733136
2022-02-26,6.221957692572761,0.0,6.660512937146135,6.221957692572761,12.882470629718895,0.0001062589174334,278.5808441376446,103.96351470056057,33.00719487882263,0.757628308352946,0.757628308352946,0.3659182634108098,0.3659182634108098,0.611297138213509,-26.785343445167303
2022-02-27,6.75504995013241,0.0,3.4694422220417764,6.75504995013241,10.224492172174186,9.060445373993832e-05,277.3993558004445,91.76244419266284,15.114870760403742,0.5563400635864404,0.5563400635864404,0.3675590782898613,0.3675590782898613,0.6293761018203363,-8.359911414725072
2022-02-28,0.0,0.0,0.9809434916534676,0.0,0.9809434916534676,0.0160438094132612,275.5736397323349,125.26777900499113,9.298950630145558,0.0,0.0,0.0,0.0,0.4772650277775106,-9.31499443955882
2022-03-01,0.0,0.0,0.0001754193079932,0.0,0.0001754193079932,0.1238548612009931,273.63055606233394,186.74172642255124,2.4330712893378923,0.0,0.0,0.0,0.0,0.4820907250923234,-2.556926150538885
2022-03-02,0.0,0.0,0.1697543216836474,0.0,0.1697543216836474,0.1203113112300986,274.9042460226358,182.0129782229651,0.7228414192955103,0.0,0.0,0.0,0.0,0.4562768890305171,-0.8431527305256089
2022-03-03,0.0,0.0,0.097845721896592,0.0,0.097845721896592,0.1385044951438793,275.0635829617832,189.89663840057148,0.5651478314156178,0.0,0.0,0.0,0.0,0.4691109091019092,-0.703652326559497
2022-03-04,0.0,0.0,2.4455952921752666,0.0,2.4455952921752666,0.110027587121273,277.0302468766335,181.83824270305053,0.5428869076611968,0.0,0.0,0.0,0.0,0.3886064128633406,-0.6529144947824699
